game_id,game_date,stadium,team1,team2,team1_runs,team2_runs,team1_hits,team2_hits,team1_hrs,team2_hrs,winner,postseason
1940688,1940-07-25,Polo Grounds V,Pittsburgh Pirates,New York Giants,2,1,6,9,0,0,Pittsburgh Pirates,False
1940689,1940-07-26,Comiskey Park I,New York Yankees,Chicago White Sox,10,2,13,5,3,1,New York Yankees,False
1940690,1940-07-26,League Park IV,Washington Senators,Cleveland Indians,2,13,8,20,0,0,Cleveland Indians,False
1940691,1940-07-26,Tiger Stadium,Philadelphia Athletics,Detroit Tigers,7,4,11,8,0,0,Philadelphia Athletics,False
1940692,1940-07-26,Sportsman's Park III,Boston Red Sox,St. Louis Browns,14,7,19,10,4,1,Boston Red Sox,False
1940693,1940-07-26,Ebbets Field,St. Louis Cardinals,Brooklyn Dodgers,3,3,7,5,2,0,tie,False
1940694,1940-07-26,Braves Field,Pittsburgh Pirates,Boston Bees,9,0,13,5,0,0,Pittsburgh Pirates,False
1940695,1940-07-26,Shibe Park,Cincinnati Reds,Philadelphia Phillies,9,5,8,9,1,2,Cincinnati Reds,False
1940696,1940-07-26,Polo Grounds V,Chicago Cubs,New York Giants,14,1,13,7,1,1,Chicago Cubs,False
1940697,1940-07-27,Comiskey Park I,New York Yankees,Chicago White Sox,5,6,9,9,2,1,Chicago White Sox,False
1940698,1940-07-27,League Park IV,Washington Senators,Cleveland Indians,7,1,13,7,0,0,Washington Senators,False
1940699,1940-07-27,Tiger Stadium,Philadelphia Athletics,Detroit Tigers,2,15,6,16,1,1,Detroit Tigers,False
1940700,1940-07-27,Tiger Stadium,Philadelphia Athletics,Detroit Tigers,7,8,11,11,1,2,Detroit Tigers,False
1940701,1940-07-27,Sportsman's Park III,Boston Red Sox,St. Louis Browns,5,13,11,15,0,2,St. Louis Browns,False
1940702,1940-07-27,Ebbets Field,St. Louis Cardinals,Brooklyn Dodgers,4,2,9,7,0,0,St. Louis Cardinals,False
1940703,1940-07-27,Ebbets Field,St. Louis Cardinals,Brooklyn Dodgers,6,3,9,8,1,0,St. Louis Cardinals,False
1940704,1940-07-27,Polo Grounds V,Chicago Cubs,New York Giants,0,1,3,4,0,0,New York Giants,False
1940705,1940-07-27,Shibe Park,Cincinnati Reds,Philadelphia Phillies,3,5,7,8,0,1,Philadelphia Phillies,False
1940706,1940-07-27,Braves Field,Pittsburgh Pirates,Boston Bees,10,4,17,9,0,1,Pittsburgh Pirates,False
1940707,1940-07-28,Comiskey Park I,New York Yankees,Chicago White Sox,10,9,13,15,6,1,New York Yankees,False
1940708,1940-07-28,Comiskey Park I,New York Yankees,Chicago White Sox,4,8,5,8,0,0,Chicago White Sox,False
1940709,1940-07-28,Cleveland Stadium,Washington Senators,Cleveland Indians,3,6,7,15,0,0,Cleveland Indians,False
1940710,1940-07-28,Cleveland Stadium,Washington Senators,Cleveland Indians,9,1,15,6,0,0,Washington Senators,False
1940711,1940-07-28,Tiger Stadium,Philadelphia Athletics,Detroit Tigers,9,5,14,12,1,1,Philadelphia Athletics,False
1940712,1940-07-28,Sportsman's Park III,Boston Red Sox,St. Louis Browns,3,1,5,9,0,0,Boston Red Sox,False
1940713,1940-07-28,Sportsman's Park III,Boston Red Sox,St. Louis Browns,13,10,22,10,3,0,Boston Red Sox,False
1940714,1940-07-28,Ebbets Field,St. Louis Cardinals,Brooklyn Dodgers,0,3,3,9,0,0,Brooklyn Dodgers,False
1940715,1940-07-28,Ebbets Field,St. Louis Cardinals,Brooklyn Dodgers,4,7,9,13,0,0,Brooklyn Dodgers,False
1940716,1940-07-28,Shibe Park,Cincinnati Reds,Philadelphia Phillies,7,2,14,7,2,1,Cincinnati Reds,False
1940717,1940-07-28,Shibe Park,Cincinnati Reds,Philadelphia Phillies,1,4,7,8,0,0,Philadelphia Phillies,False
1940718,1940-07-28,Braves Field,Pittsburgh Pirates,Boston Bees,5,2,9,8,1,0,Pittsburgh Pirates,False
1940719,1940-07-28,Braves Field,Pittsburgh Pirates,Boston Bees,7,3,9,4,0,0,Pittsburgh Pirates,False
1940720,1940-07-28,Polo Grounds V,Chicago Cubs,New York Giants,4,8,8,10,2,3,New York Giants,False
1940721,1940-07-29,Tiger Stadium,Philadelphia Athletics,Detroit Tigers,9,7,13,15,0,2,Philadelphia Athletics,False
1940722,1940-07-29,Ebbets Field,Pittsburgh Pirates,Brooklyn Dodgers,6,7,10,11,0,0,Brooklyn Dodgers,False
1940723,1940-07-29,Polo Grounds V,Cincinnati Reds,New York Giants,3,4,7,14,2,1,New York Giants,False
1940724,1940-07-29,Braves Field,St. Louis Cardinals,Boston Bees,8,3,10,7,0,0,St. Louis Cardinals,False
1940725,1940-07-29,Shibe Park,Chicago Cubs,Philadelphia Phillies,7,3,11,7,1,1,Chicago Cubs,False
1940726,1940-07-30,Cleveland Stadium,Boston Red Sox,Cleveland Indians,1,2,8,9,0,0,Cleveland Indians,False
1940727,1940-07-30,Tiger Stadium,New York Yankees,Detroit Tigers,8,6,10,12,1,3,New York Yankees,False
1940728,1940-07-30,Comiskey Park I,Philadelphia Athletics,Chicago White Sox,1,3,5,8,0,0,Chicago White Sox,False
1940729,1940-07-30,Sportsman's Park III,Washington Senators,St. Louis Browns,4,0,11,7,0,0,Washington Senators,False
1940730,1940-07-30,Ebbets Field,Pittsburgh Pirates,Brooklyn Dodgers,8,2,12,6,1,0,Pittsburgh Pirates,False
1940731,1940-07-30,Polo Grounds V,Cincinnati Reds,New York Giants,6,3,13,8,0,1,Cincinnati Reds,False
1940732,1940-07-30,Braves Field,St. Louis Cardinals,Boston Bees,13,5,19,10,3,1,St. Louis Cardinals,False
1940733,1940-07-30,Shibe Park,Chicago Cubs,Philadelphia Phillies,5,7,16,11,0,0,Philadelphia Phillies,False
1940734,1940-07-31,Cleveland Stadium,Boston Red Sox,Cleveland Indians,11,12,10,16,0,1,Cleveland Indians,False
1940735,1940-07-31,Tiger Stadium,New York Yankees,Detroit Tigers,6,7,8,14,2,0,Detroit Tigers,False
1940736,1940-07-31,Comiskey Park I,Philadelphia Athletics,Chicago White Sox,4,3,7,4,1,0,Philadelphia Athletics,False
1940737,1940-07-31,Sportsman's Park III,Washington Senators,St. Louis Browns,13,5,14,11,2,0,Washington Senators,False
1940738,1940-07-31,Polo Grounds V,Cincinnati Reds,New York Giants,4,5,6,10,2,2,New York Giants,False
1940739,1940-07-31,Braves Field,St. Louis Cardinals,Boston Bees,3,1,8,7,1,1,St. Louis Cardinals,False
1940740,1940-07-31,Braves Field,St. Louis Cardinals,Boston Bees,17,8,22,13,1,1,St. Louis Cardinals,False
1940741,1940-07-31,Shibe Park,Chicago Cubs,Philadelphia Phillies,3,7,9,6,1,1,Philadelphia Phillies,False
1940742,1940-08-01,Cleveland Stadium,Boston Red Sox,Cleveland Indians,5,2,10,7,1,0,Boston Red Sox,False
1940743,1940-08-01,Tiger Stadium,New York Yankees,Detroit Tigers,2,11,7,15,0,1,Detroit Tigers,False
1940744,1940-08-01,Comiskey Park I,Philadelphia Athletics,Chicago White Sox,4,5,9,10,1,0,Chicago White Sox,False
1940745,1940-08-01,Ebbets Field,Pittsburgh Pirates,Brooklyn Dodgers,3,8,7,12,0,1,Brooklyn Dodgers,False
1940746,1940-08-01,Ebbets Field,Pittsburgh Pirates,Brooklyn Dodgers,7,8,6,12,0,0,Brooklyn Dodgers,False
1940747,1940-08-02,Cleveland Stadium,New York Yankees,Cleveland Indians,10,2,13,6,0,0,New York Yankees,False
1940748,1940-08-02,Comiskey Park I,Washington Senators,Chicago White Sox,2,10,2,16,1,1,Chicago White Sox,False
1940749,1940-08-02,Tiger Stadium,Boston Red Sox,Detroit Tigers,12,9,14,13,3,0,Boston Red Sox,False
1940750,1940-08-02,Sportsman's Park III,Philadelphia Athletics,St. Louis Browns,0,5,8,4,0,2,St. Louis Browns,False
1940751,1940-08-02,Ebbets Field,Chicago Cubs,Brooklyn Dodgers,4,3,10,9,0,0,Chicago Cubs,False
1940752,1940-08-02,Braves Field,Cincinnati Reds,Boston Bees,3,10,6,13,1,0,Boston Bees,False
1940753,1940-08-02,Braves Field,Cincinnati Reds,Boston Bees,3,4,7,11,0,0,Boston Bees,False
1940754,1940-08-02,Polo Grounds V,St. Louis Cardinals,New York Giants,4,5,10,9,0,3,New York Giants,False
1940755,1940-08-02,Polo Grounds V,St. Louis Cardinals,New York Giants,3,1,9,7,1,0,St. Louis Cardinals,False
1940756,1940-08-02,Shibe Park,Pittsburgh Pirates,Philadelphia Phillies,5,2,8,12,1,0,Pittsburgh Pirates,False
1940757,1940-08-03,Comiskey Park I,Washington Senators,Chicago White Sox,6,7,10,7,1,0,Chicago White Sox,False
1940758,1940-08-03,Cleveland Stadium,New York Yankees,Cleveland Indians,1,5,6,12,0,0,Cleveland Indians,False
1940759,1940-08-03,Tiger Stadium,Boston Red Sox,Detroit Tigers,4,6,7,11,0,0,Detroit Tigers,False
1940760,1940-08-03,Tiger Stadium,Boston Red Sox,Detroit Tigers,2,14,5,14,1,1,Detroit Tigers,False
1940761,1940-08-03,Sportsman's Park III,Philadelphia Athletics,St. Louis Browns,11,7,16,12,2,1,Philadelphia Athletics,False
1940762,1940-08-03,Ebbets Field,Chicago Cubs,Brooklyn Dodgers,2,1,10,5,1,1,Chicago Cubs,False
1940763,1940-08-03,Braves Field,Cincinnati Reds,Boston Bees,3,1,6,11,0,0,Cincinnati Reds,False
1940764,1940-08-03,Braves Field,Cincinnati Reds,Boston Bees,2,5,6,8,0,1,Boston Bees,False
1940765,1940-08-03,Polo Grounds V,St. Louis Cardinals,New York Giants,8,3,17,9,3,0,St. Louis Cardinals,False
1940766,1940-08-03,Shibe Park,Pittsburgh Pirates,Philadelphia Phillies,8,0,14,3,1,0,Pittsburgh Pirates,False
1940767,1940-08-04,Cleveland Stadium,New York Yankees,Cleveland Indians,1,3,5,10,0,0,Cleveland Indians,False
1940768,1940-08-04,Comiskey Park I,Washington Senators,Chicago White Sox,4,3,9,9,0,1,Washington Senators,False
1940769,1940-08-04,Comiskey Park I,Washington Senators,Chicago White Sox,1,0,6,3,0,0,Washington Senators,False
1940770,1940-08-04,Tiger Stadium,Boston Red Sox,Detroit Tigers,7,3,8,8,1,1,Boston Red Sox,False
1940771,1940-08-04,Sportsman's Park III,Philadelphia Athletics,St. Louis Browns,4,5,10,10,0,3,St. Louis Browns,False
1940772,1940-08-04,Sportsman's Park III,Philadelphia Athletics,St. Louis Browns,4,6,10,8,0,0,St. Louis Browns,False
1940773,1940-08-04,Ebbets Field,Chicago Cubs,Brooklyn Dodgers,11,3,21,8,1,1,Chicago Cubs,False
1940774,1940-08-04,Ebbets Field,Chicago Cubs,Brooklyn Dodgers,6,7,11,13,1,2,Brooklyn Dodgers,False
1940775,1940-08-04,Braves Field,Cincinnati Reds,Boston Bees,3,5,5,9,0,0,Boston Bees,False
1940776,1940-08-04,Braves Field,Cincinnati Reds,Boston Bees,12,9,17,16,1,1,Cincinnati Reds,False
1940777,1940-08-04,Shibe Park,Pittsburgh Pirates,Philadelphia Phillies,6,1,12,4,0,0,Pittsburgh Pirates,False
1940778,1940-08-04,Shibe Park,Pittsburgh Pirates,Philadelphia Phillies,6,4,13,8,1,0,Pittsburgh Pirates,False
1940779,1940-08-04,Polo Grounds V,St. Louis Cardinals,New York Giants,2,3,7,11,1,0,New York Giants,False
1940780,1940-08-04,Polo Grounds V,St. Louis Cardinals,New York Giants,6,3,14,9,0,1,St. Louis Cardinals,False
1940781,1940-08-05,Fenway Park,New York Yankees,Boston Red Sox,1,4,7,10,0,1,Boston Red Sox,False
1940782,1940-08-05,Comiskey Park I,Cleveland Indians,Chicago White Sox,10,1,12,5,0,1,Cleveland Indians,False
1940783,1940-08-05,Sportsman's Park III,Detroit Tigers,St. Louis Browns,9,2,12,6,2,1,Detroit Tigers,False
1940784,1940-08-05,Sportsman's Park III,Detroit Tigers,St. Louis Browns,0,4,0,5,0,1,St. Louis Browns,False
1940785,1940-08-05,Ebbets Field,New York Giants,Brooklyn Dodgers,0,6,6,11,0,0,Brooklyn Dodgers,False
1940786,1940-08-06,Fenway Park,New York Yankees,Boston Red Sox,3,8,8,14,1,0,Boston Red Sox,False
1940787,1940-08-06,Comiskey Park I,Cleveland Indians,Chicago White Sox,1,5,2,9,0,0,Chicago White Sox,False
1940788,1940-08-06,Comiskey Park I,Cleveland Indians,Chicago White Sox,3,2,10,7,0,0,Cleveland Indians,False
1940789,1940-08-06,Sportsman's Park III,Detroit Tigers,St. Louis Browns,6,2,11,7,1,0,Detroit Tigers,False
1940790,1940-08-06,Griffith Stadium,Philadelphia Athletics,Washington Senators,0,11,1,13,0,2,Washington Senators,False
1940791,1940-08-06,Shibe Park,Boston Bees,Philadelphia Phillies,3,0,6,4,1,0,Boston Bees,False
1940792,1940-08-06,Shibe Park,Boston Bees,Philadelphia Phillies,12,2,15,7,1,0,Boston Bees,False
1940793,1940-08-06,Forbes Field,St. Louis Cardinals,Pittsburgh Pirates,1,3,9,7,0,0,Pittsburgh Pirates,False
1940794,1940-08-07,Fenway Park,New York Yankees,Boston Red Sox,7,10,11,16,1,2,Boston Red Sox,False
1940795,1940-08-07,Fenway Park,New York Yankees,Boston Red Sox,6,3,10,8,0,2,New York Yankees,False
1940796,1940-08-07,Comiskey Park I,Cleveland Indians,Chicago White Sox,9,3,12,10,2,0,Cleveland Indians,False
1940797,1940-08-07,Sportsman's Park III,Detroit Tigers,St. Louis Browns,7,5,14,12,0,1,Detroit Tigers,False
1940798,1940-08-07,Crosley Field,Chicago Cubs,Cincinnati Reds,5,3,11,11,2,0,Chicago Cubs,False
1940799,1940-08-07,Polo Grounds V,Brooklyn Dodgers,New York Giants,8,4,14,10,1,0,Brooklyn Dodgers,False
1940800,1940-08-07,Shibe Park,Boston Bees,Philadelphia Phillies,6,3,8,10,2,0,Boston Bees,False
1940801,1940-08-07,Forbes Field,St. Louis Cardinals,Pittsburgh Pirates,9,10,18,9,1,1,Pittsburgh Pirates,False
1940802,1940-08-07,Forbes Field,St. Louis Cardinals,Pittsburgh Pirates,6,12,11,13,0,0,Pittsburgh Pirates,False
1940803,1940-08-08,Fenway Park,New York Yankees,Boston Red Sox,5,6,9,13,0,1,Boston Red Sox,False
1940804,1940-08-08,Sportsman's Park III,Cleveland Indians,St. Louis Browns,7,4,13,10,1,1,Cleveland Indians,False
1940805,1940-08-08,Sportsman's Park III,Cleveland Indians,St. Louis Browns,1,2,8,3,0,0,St. Louis Browns,False
1940806,1940-08-08,Griffith Stadium,Philadelphia Athletics,Washington Senators,6,4,8,10,1,0,Philadelphia Athletics,False
1940807,1940-08-08,Crosley Field,Chicago Cubs,Cincinnati Reds,1,3,9,6,0,0,Cincinnati Reds,False
1940808,1940-08-08,Polo Grounds V,Brooklyn Dodgers,New York Giants,6,3,10,12,2,1,Brooklyn Dodgers,False
1940809,1940-08-08,Shibe Park,Boston Bees,Philadelphia Phillies,6,2,9,7,1,0,Boston Bees,False
1940810,1940-08-09,Comiskey Park I,Detroit Tigers,Chicago White Sox,2,3,5,10,0,0,Chicago White Sox,False
1940811,1940-08-09,Yankee Stadium I,Philadelphia Athletics,New York Yankees,0,2,2,8,0,0,New York Yankees,False
1940812,1940-08-09,Sportsman's Park III,Cleveland Indians,St. Louis Browns,3,4,9,10,0,1,St. Louis Browns,False
1940813,1940-08-09,Griffith Stadium,Boston Red Sox,Washington Senators,5,6,10,9,0,0,Washington Senators,False
1940814,1940-08-09,Braves Field,Brooklyn Dodgers,Boston Bees,1,0,8,4,0,0,Brooklyn Dodgers,False
1940815,1940-08-09,Crosley Field,St. Louis Cardinals,Cincinnati Reds,2,7,8,10,0,0,Cincinnati Reds,False
1940816,1940-08-09,Forbes Field,Chicago Cubs,Pittsburgh Pirates,2,6,4,9,1,1,Pittsburgh Pirates,False
1940817,1940-08-10,Yankee Stadium I,Philadelphia Athletics,New York Yankees,0,13,5,13,0,5,New York Yankees,False
1940818,1940-08-10,Griffith Stadium,Boston Red Sox,Washington Senators,3,0,5,9,0,0,Boston Red Sox,False
1940819,1940-08-10,Comiskey Park I,Detroit Tigers,Chicago White Sox,5,2,7,8,1,0,Detroit Tigers,False
1940820,1940-08-10,Braves Field,Brooklyn Dodgers,Boston Bees,3,4,11,8,1,1,Boston Bees,False
1940821,1940-08-10,Crosley Field,St. Louis Cardinals,Cincinnati Reds,0,5,4,9,0,1,Cincinnati Reds,False
1940822,1940-08-10,Forbes Field,Chicago Cubs,Pittsburgh Pirates,1,0,8,7,0,0,Chicago Cubs,False
1940823,1940-08-10,Shibe Park,New York Giants,Philadelphia Phillies,1,0,5,5,0,0,New York Giants,False
1940824,1940-08-11,Yankee Stadium I,Philadelphia Athletics,New York Yankees,6,7,13,12,3,2,New York Yankees,False
1940825,1940-08-11,Sportsman's Park III,Cleveland Indians,St. Louis Browns,12,4,18,11,0,0,Cleveland Indians,False
1940826,1940-08-11,Sportsman's Park III,Cleveland Indians,St. Louis Browns,6,7,10,11,1,2,St. Louis Browns,False
1940827,1940-08-11,Griffith Stadium,Boston Red Sox,Washington Senators,1,2,5,11,0,0,Washington Senators,False
1940828,1940-08-11,Comiskey Park I,Detroit Tigers,Chicago White Sox,3,4,11,10,0,1,Chicago White Sox,False
1940829,1940-08-11,Comiskey Park I,Detroit Tigers,Chicago White Sox,3,4,6,7,2,0,Chicago White Sox,False
1940830,1940-08-11,Braves Field,Brooklyn Dodgers,Boston Bees,2,3,8,9,0,0,Boston Bees,False
1940831,1940-08-11,Braves Field,Brooklyn Dodgers,Boston Bees,3,0,7,7,0,0,Brooklyn Dodgers,False
1940832,1940-08-11,Crosley Field,St. Louis Cardinals,Cincinnati Reds,3,2,6,2,1,0,St. Louis Cardinals,False
1940833,1940-08-11,Crosley Field,St. Louis Cardinals,Cincinnati Reds,3,1,11,10,0,0,St. Louis Cardinals,False
1940834,1940-08-11,Shibe Park,New York Giants,Philadelphia Phillies,0,2,5,6,0,0,Philadelphia Phillies,False
1940835,1940-08-11,Shibe Park,New York Giants,Philadelphia Phillies,8,2,11,3,2,0,New York Giants,False
1940836,1940-08-11,Forbes Field,Chicago Cubs,Pittsburgh Pirates,3,7,8,12,0,0,Pittsburgh Pirates,False
1940837,1940-08-11,Forbes Field,Chicago Cubs,Pittsburgh Pirates,1,5,4,9,0,0,Pittsburgh Pirates,False
1940838,1940-08-12,League Park IV,Detroit Tigers,Cleveland Indians,5,8,7,12,0,3,Cleveland Indians,False
1940839,1940-08-12,Sportsman's Park III,Chicago White Sox,St. Louis Browns,6,5,16,10,0,0,Chicago White Sox,False
1940840,1940-08-12,Forbes Field,Cincinnati Reds,Pittsburgh Pirates,2,4,9,10,1,0,Pittsburgh Pirates,False
1940841,1940-08-13,League Park IV,Detroit Tigers,Cleveland Indians,5,6,9,8,1,0,Cleveland Indians,False
1940842,1940-08-13,Yankee Stadium I,Boston Red Sox,New York Yankees,1,9,5,12,1,2,New York Yankees,False
1940843,1940-08-13,Yankee Stadium I,Boston Red Sox,New York Yankees,8,19,12,15,2,3,New York Yankees,False
1940844,1940-08-13,Shibe Park,Washington Senators,Philadelphia Athletics,3,6,12,13,0,0,Philadelphia Athletics,False
1940845,1940-08-13,Sportsman's Park III,Chicago White Sox,St. Louis Browns,4,3,7,8,0,0,Chicago White Sox,False
1940846,1940-08-13,Forbes Field,Cincinnati Reds,Pittsburgh Pirates,4,3,8,10,1,0,Cincinnati Reds,False
1940847,1940-08-13,Braves Field,New York Giants,Boston Bees,1,4,8,9,0,0,Boston Bees,False
1940848,1940-08-13,Wrigley Field,St. Louis Cardinals,Chicago Cubs,5,1,12,7,1,1,St. Louis Cardinals,False
1940849,1940-08-14,Cleveland Stadium,Chicago White Sox,Cleveland Indians,0,4,1,6,0,1,Cleveland Indians,False
1940850,1940-08-14,Yankee Stadium I,Boston Red Sox,New York Yankees,3,8,6,11,3,0,New York Yankees,False
1940851,1940-08-14,Tiger Stadium,St. Louis Browns,Detroit Tigers,7,13,11,15,1,0,Detroit Tigers,False
1940852,1940-08-14,Shibe Park,Washington Senators,Philadelphia Athletics,5,3,11,7,0,1,Washington Senators,False
1940853,1940-08-14,Ebbets Field,Philadelphia Phillies,Brooklyn Dodgers,5,6,9,9,1,1,Brooklyn Dodgers,False
1940854,1940-08-14,Ebbets Field,Philadelphia Phillies,Brooklyn Dodgers,9,6,11,11,2,1,Philadelphia Phillies,False
1940855,1940-08-14,Braves Field,New York Giants,Boston Bees,1,0,8,5,0,0,New York Giants,False
1940856,1940-08-14,Sportsman's Park III,Pittsburgh Pirates,St. Louis Cardinals,6,7,17,15,0,2,St. Louis Cardinals,False
1940857,1940-08-14,Braves Field,New York Giants,Boston Bees,0,6,8,9,0,0,Boston Bees,False
1940858,1940-08-15,League Park IV,Chicago White Sox,Cleveland Indians,4,5,10,15,0,0,Cleveland Indians,False
1940859,1940-08-15,Yankee Stadium I,Boston Red Sox,New York Yankees,11,1,14,3,2,0,Boston Red Sox,False
1940860,1940-08-15,Tiger Stadium,St. Louis Browns,Detroit Tigers,2,5,6,8,0,2,Detroit Tigers,False
1940861,1940-08-15,Shibe Park,Washington Senators,Philadelphia Athletics,9,4,15,14,0,0,Washington Senators,False
1940862,1940-08-15,Shibe Park,Washington Senators,Philadelphia Athletics,5,6,9,8,0,0,Philadelphia Athletics,False
1940863,1940-08-15,Ebbets Field,Philadelphia Phillies,Brooklyn Dodgers,4,2,9,5,1,0,Philadelphia Phillies,False
1940864,1940-08-15,Braves Field,New York Giants,Boston Bees,1,12,6,18,0,0,Boston Bees,False
1940865,1940-08-15,Wrigley Field,Cincinnati Reds,Chicago Cubs,0,1,5,5,0,0,Chicago Cubs,False
1940866,1940-08-16,League Park IV,St. Louis Browns,Cleveland Indians,3,8,12,13,0,0,Cleveland Indians,False
1940867,1940-08-16,Fenway Park,Washington Senators,Boston Red Sox,6,7,13,15,2,3,Boston Red Sox,False
1940868,1940-08-16,Tiger Stadium,Chicago White Sox,Detroit Tigers,13,4,14,8,1,1,Chicago White Sox,False
1940869,1940-08-16,Ebbets Field,Boston Bees,Brooklyn Dodgers,2,1,6,5,1,0,Boston Bees,False
1940870,1940-08-16,Wrigley Field,Cincinnati Reds,Chicago Cubs,9,4,14,9,0,1,Cincinnati Reds,False
1940871,1940-08-16,Wrigley Field,Cincinnati Reds,Chicago Cubs,6,3,13,8,0,0,Cincinnati Reds,False
1940872,1940-08-16,Sportsman's Park III,Pittsburgh Pirates,St. Louis Cardinals,6,5,15,14,0,0,Pittsburgh Pirates,False
1940873,1940-08-16,Polo Grounds V,Philadelphia Phillies,New York Giants,3,5,8,9,1,0,New York Giants,False
1940874,1940-08-16,Sportsman's Park III,Pittsburgh Pirates,St. Louis Cardinals,5,9,11,11,1,0,St. Louis Cardinals,False
1940875,1940-08-17,Fenway Park,Washington Senators,Boston Red Sox,9,12,11,18,2,3,Boston Red Sox,False
1940876,1940-08-17,League Park IV,St. Louis Browns,Cleveland Indians,2,1,7,5,0,1,St. Louis Browns,False
1940877,1940-08-17,Tiger Stadium,Chicago White Sox,Detroit Tigers,9,5,15,10,0,0,Chicago White Sox,False
1940878,1940-08-17,Wrigley Field,Pittsburgh Pirates,Chicago Cubs,5,6,14,15,1,0,Chicago Cubs,False
1940879,1940-08-18,Cleveland Stadium,St. Louis Browns,Cleveland Indians,2,2,7,4,0,1,tie,False
1940880,1940-08-18,Shibe Park,New York Yankees,Philadelphia Athletics,9,1,13,6,0,0,New York Yankees,False
1940881,1940-08-18,Shibe Park,New York Yankees,Philadelphia Athletics,3,7,7,9,1,0,Philadelphia Athletics,False
1940882,1940-08-18,Fenway Park,Washington Senators,Boston Red Sox,2,4,5,9,0,2,Boston Red Sox,False
1940883,1940-08-18,Tiger Stadium,Chicago White Sox,Detroit Tigers,7,5,13,11,0,2,Chicago White Sox,False
1940884,1940-08-18,Ebbets Field,Boston Bees,Brooklyn Dodgers,2,7,7,10,1,2,Brooklyn Dodgers,False
1940885,1940-08-18,Ebbets Field,Boston Bees,Brooklyn Dodgers,1,3,7,11,0,0,Brooklyn Dodgers,False
1940886,1940-08-18,Wrigley Field,Pittsburgh Pirates,Chicago Cubs,1,9,6,11,0,0,Chicago Cubs,False
1940887,1940-08-18,Sportsman's Park III,Cincinnati Reds,St. Louis Cardinals,1,3,7,8,0,1,St. Louis Cardinals,False
1940888,1940-08-18,Sportsman's Park III,Cincinnati Reds,St. Louis Cardinals,4,5,12,11,0,0,St. Louis Cardinals,False
1940889,1940-08-18,Polo Grounds V,Philadelphia Phillies,New York Giants,6,3,12,10,1,0,Philadelphia Phillies,False
1940890,1940-08-18,Polo Grounds V,Philadelphia Phillies,New York Giants,8,6,12,11,3,3,Philadelphia Phillies,False
1940891,1940-08-19,Fenway Park,Cleveland Indians,Boston Red Sox,7,16,12,14,3,4,Boston Red Sox,False
1940892,1940-08-19,Crosley Field,New York Giants,Cincinnati Reds,9,2,14,7,1,1,New York Giants,False
1940893,1940-08-19,Forbes Field,Boston Bees,Pittsburgh Pirates,3,0,9,9,0,0,Boston Bees,False
1940894,1940-08-20,Fenway Park,Cleveland Indians,Boston Red Sox,11,6,16,12,2,1,Cleveland Indians,False
1940895,1940-08-20,Yankee Stadium I,Detroit Tigers,New York Yankees,3,4,8,8,1,1,New York Yankees,False
1940896,1940-08-20,Yankee Stadium I,Detroit Tigers,New York Yankees,2,4,8,8,0,0,New York Yankees,False
1940897,1940-08-20,Shibe Park,Chicago White Sox,Philadelphia Athletics,6,1,7,3,0,1,Chicago White Sox,False
1940898,1940-08-20,Shibe Park,Chicago White Sox,Philadelphia Athletics,3,4,8,11,0,0,Philadelphia Athletics,False
1940899,1940-08-20,Griffith Stadium,St. Louis Browns,Washington Senators,6,3,10,8,0,1,St. Louis Browns,False
1940900,1940-08-20,Crosley Field,New York Giants,Cincinnati Reds,2,3,7,7,0,0,Cincinnati Reds,False
1940901,1940-08-20,Sportsman's Park III,Brooklyn Dodgers,St. Louis Cardinals,0,3,6,6,0,0,St. Louis Cardinals,False
1940902,1940-08-20,Sportsman's Park III,Brooklyn Dodgers,St. Louis Cardinals,3,4,7,10,2,1,St. Louis Cardinals,False
1940903,1940-08-20,Wrigley Field,Philadelphia Phillies,Chicago Cubs,0,4,3,8,0,1,Chicago Cubs,False
1940904,1940-08-20,Forbes Field,Boston Bees,Pittsburgh Pirates,3,6,13,15,0,0,Pittsburgh Pirates,False
1940905,1940-08-21,Fenway Park,Cleveland Indians,Boston Red Sox,4,2,7,14,1,1,Cleveland Indians,False
1940906,1940-08-21,Yankee Stadium I,Detroit Tigers,New York Yankees,5,6,7,11,0,1,New York Yankees,False
1940907,1940-08-21,Shibe Park,Chicago White Sox,Philadelphia Athletics,0,3,5,5,0,0,Philadelphia Athletics,False
1940908,1940-08-21,Griffith Stadium,St. Louis Browns,Washington Senators,0,3,8,8,0,0,Washington Senators,False
1940909,1940-08-21,Wrigley Field,Philadelphia Phillies,Chicago Cubs,7,5,13,12,1,1,Philadelphia Phillies,False
1940910,1940-08-21,Crosley Field,New York Giants,Cincinnati Reds,5,4,11,7,0,2,New York Giants,False
1940911,1940-08-21,Sportsman's Park III,Brooklyn Dodgers,St. Louis Cardinals,5,7,7,6,2,0,St. Louis Cardinals,False
1940912,1940-08-21,Forbes Field,Boston Bees,Pittsburgh Pirates,2,3,8,10,0,0,Pittsburgh Pirates,False
1940913,1940-08-22,Yankee Stadium I,Cleveland Indians,New York Yankees,2,15,6,12,2,3,New York Yankees,False
1940914,1940-08-22,Shibe Park,St. Louis Browns,Philadelphia Athletics,8,4,18,8,0,0,St. Louis Browns,False
1940915,1940-08-22,Fenway Park,Detroit Tigers,Boston Red Sox,9,8,12,10,0,2,Detroit Tigers,False
